region,source,image,l_mean,l_median,l_mode,l_max,l_min,l_skew,l_kurt,a_mean,a_median,a_mode,a_max,a_min,a_skew,a_kurt,b_mean,b_median,b_mode,b_max,b_min,b_skew,b_kurt
US,NYT,img_58.jpg,110.28106689453125,118.0,154,249,0,-0.4539798655748014,-0.7345586975056109,127.47003173828125,127.0,128,138,121,1.8127256652996449,9.452355513463113,129.74853515625,129.0,129,146,117,1.2819834392058,5.370449345201454
US,NYT,img_59.jpg,113.93328857421875,97.0,5,253,0,0.15561224639871243,-1.447182380632828,139.72845458984375,132.0,130,199,94,1.577470466872397,1.4656458761597122,134.530517578125,132.0,132,175,89,1.1060871864096191,1.656388502933468
US,NYT,img_71.jpg,74.19659423828125,78.0,80,203,0,-0.23550433141301197,-0.10992052056471868,132.16009521484375,130.0,128,158,123,1.6347251102530784,3.2278428046857446,129.680908203125,129.0,125,157,116,1.5982562476725581,3.710263741942848
US,NYT,img_65.jpg,80.3280029296875,78.0,80,255,0,0.5497927688822468,0.29751065668973187,129.2398681640625,129.0,128,142,116,-0.39262080506075897,0.7748014102086587,131.46075439453125,131.0,131,145,110,-0.48217233102923257,1.752239654405467
US,NYT,img_49.jpg,63.21392822265625,55.0,27,254,0,1.186114462332628,1.7416412681644289,132.49554443359375,132.0,130,151,109,0.32928060696152034,1.1173556838356937,139.6004638671875,137.0,130,190,106,1.0939008804117558,2.3789070383680295
US,NYT,img_61.jpg,139.0947265625,156.0,183,255,0,-0.596776555849794,-0.5540798258682575,125.25628662109375,125.0,123,142,113,1.1746557441926597,2.4958205457960787,126.49273681640625,122.0,120,201,103,3.6686450586568164,15.072084938247105
US,NYT,img_75.jpg,47.193115234375,46.0,7,180,0,0.5908408495977364,0.10107735705275056,130.37615966796875,130.0,128,160,120,1.884912072461994,10.127527726306099,130.908447265625,131.0,130,152,115,-0.38742555995721856,0.17164934042716062
US,NYT,img_74.jpg,228.793212890625,250.0,255,255,0,-2.86130066434772,9.134761519398365,130.54937744140625,128.0,128,161,125,1.9193836434985332,3.9465127161213616,124.6612548828125,128.0,128,134,87,-1.8319161880093346,3.248189108993258
US,NYT,img_60.jpg,195.85711669921875,219.0,255,255,0,-1.6661144587676135,1.7813738482775276,133.82208251953125,127.0,127,204,120,2.399462795486056,4.344129269269736,122.34429931640625,125.0,122,196,46,-1.207652247734068,4.349962082586217
US,NYT,img_48.jpg,45.0484619140625,32.0,5,253,0,1.240223736009214,1.2005533595384374,128.274169921875,128.0,128,141,113,0.44265761922896774,2.3605936587301573,126.2637939453125,126.0,126,156,104,-0.2154263268792765,1.5213361975788633
US,NYT,img_89.jpg,128.7208251953125,130.0,255,255,0,-0.03249132147769989,-0.9704338768088041,131.76629638671875,130.0,128,177,97,0.9586653396698135,2.366261381293362,114.49853515625,115.0,116,208,54,0.5063894361148515,3.1841362256728063
US,NYT,img_76.jpg,149.8502197265625,189.0,232,254,0,-0.5177864670745616,-1.4088041875596906,134.03021240234375,129.0,128,194,113,2.417356225265167,5.442008293042033,132.12432861328125,130.0,130,189,46,-0.9929859665189021,6.012068205499721
US,NYT,img_62.jpg,56.43255615234375,45.0,2,250,0,1.0642420989526493,0.7416148925989736,132.18316650390625,129.0,128,183,118,2.350120019005492,6.8743009675991615,129.36187744140625,128.0,128,163,104,0.8625299996980459,2.0006716555750446
US,NYT,img_63.jpg,92.375732421875,95.0,9,252,0,0.20365393448717795,-1.1762815548129055,128.0889892578125,128.0,128,137,123,0.7171416993763061,3.46351966538293,126.91021728515625,128.0,128,148,101,-0.8570655921119423,4.410305713220325
US,NYT,img_77.jpg,101.94183349609375,98.0,97,252,0,0.13432725593457978,-0.38806844224999315,129.0711669921875,129.0,130,146,112,-0.13312265377154936,1.0594524421972542,112.57135009765625,118.0,87,169,80,-0.19917655888050925,-1.424594872632255
US,NYT,img_88.jpg,76.19708251953125,73.0,2,198,0,0.27465824102370445,-1.0507160657208836,131.619384765625,131.0,130,184,110,3.623095784567142,27.80820454814291,122.93402099609375,124.0,126,153,86,-1.1988394883276468,3.072510861807098
US,NYT,img_91.jpg,62.1624755859375,54.0,33,204,0,0.7374529735252853,-0.04735243458194516,131.91009521484375,131.0,132,150,115,0.6788095590435508,1.8059651933152603,133.6722412109375,131.0,131,167,112,1.5103643249970462,2.7579040248713422
US,NYT,img_85.jpg,84.40802001953125,73.0,9,200,0,0.29787569128186847,-1.2280546851041223,128.2225341796875,128.0,128,152,115,0.8310271571564627,3.7081179074571997,133.21075439453125,132.0,130,173,96,0.3771366417568167,0.519345746905477
US,NYT,img_52.jpg,69.19268798828125,55.0,27,193,0,0.40021570524787375,-1.1563275583131134,130.506103515625,131.0,132,149,113,-1.0417065174701898,1.6190016040960877,129.57720947265625,130.0,130,164,98,-0.07619333212553202,-0.1449519594384614
US,NYT,img_46.jpg,37.797607421875,32.0,27,251,0,1.8998502575467764,6.906277097798856,130.37542724609375,130.0,130,145,119,0.4756182774478569,2.5733562687245843,136.06414794921875,136.0,136,160,118,0.5922890817659705,0.6205841510912222
US,NYT,img_47.jpg,44.7554931640625,34.0,2,254,0,1.4910441903881022,2.464481799975882,131.22222900390625,130.0,128,159,108,0.6659236702482412,0.5186526451433626,134.67315673828125,134.0,130,189,87,1.9493228585423297,17.565584522304015
US,NYT,img_53.jpg,115.064208984375,92.0,9,255,0,0.24916353532258442,-1.5066934161626262,128.488037109375,128.0,128,148,113,0.8014925015892317,3.5718778755143035,131.93115234375,130.0,130,191,96,1.8073461897997787,5.865911793018551
US,NYT,img_84.jpg,97.9041748046875,102.0,124,245,0,-0.10795321917986406,-0.7001316572971978,136.76556396484375,130.0,128,190,101,1.549420475542134,1.4618152266064133,127.1676025390625,129.0,126,165,76,-0.8528122801140299,0.5307430868688714
US,NYT,img_90.jpg,69.10430908203125,68.0,9,251,0,0.3356789800147554,-0.6423045250913386,134.42742919921875,134.0,134,170,113,0.7941814536581222,4.246317063931268,111.6259765625,113.0,116,145,84,-0.5546031467573571,0.01503944030212967
US,NYT,img_86.jpg,142.0054931640625,148.0,221,251,0,-0.30498224528299517,-1.1769009879025951,128.85687255859375,129.0,128,146,120,0.6548724701412294,1.50740513095825,124.8448486328125,127.0,131,148,93,-0.4056239144511757,-0.7154887584387413
US,NYT,img_92.jpg,65.4293212890625,43.0,27,251,0,1.4138935904595278,1.1068700401452336,129.40869140625,130.0,130,142,120,0.23945664362286415,1.5011240113909734,131.71844482421875,133.0,136,154,106,-0.8168340263127365,0.7318656065607163
US,NYT,img_45.jpg,130.94879150390625,142.0,189,243,0,-0.44373280454635405,-0.998051516384812,130.39666748046875,130.0,130,150,115,0.8623011566384298,3.7610294248023557,130.113037109375,130.0,122,196,97,2.3430826858103937,12.328587430615432
US,NYT,img_51.jpg,47.21624755859375,28.0,9,254,0,1.7221493576159197,2.597117544020188,130.14581298828125,129.0,128,150,120,1.4862316388451091,2.2350851682345105,127.75628662109375,128.0,126,141,104,-0.839839647044942,3.0444885942917432
US,NYT,img_79.jpg,57.1466064453125,45.0,7,203,0,1.0868438636064115,0.2504332781572409,128.5150146484375,128.0,128,159,117,2.6742502025809856,11.224739648908136,130.87298583984375,130.0,128,171,120,2.275162220816967,8.209620693262295
US,NYT,img_78.jpg,99.3524169921875,91.0,27,228,0,0.12465066630342413,-1.3457427016790124,129.78985595703125,129.0,128,146,120,0.9264297949286795,0.909569943835133,131.0411376953125,130.0,127,158,116,1.0546475849618981,1.0290216076334717
US,NYT,img_50.jpg,59.91375732421875,47.0,1,211,0,0.676969909371006,-0.6292402646943205,131.57568359375,130.0,128,160,118,1.328217919198497,2.5331786603069704,136.5111083984375,133.0,128,184,120,1.2733490446225342,1.5769698987808916
US,NYT,img_44.jpg,91.94403076171875,89.0,2,255,0,0.3051412459497902,-0.7294771085238092,128.6104736328125,128.0,128,180,107,2.7821365354526852,17.61471835123764,131.2943115234375,130.0,128,188,95,1.5867998142845499,5.902339509043669
US,NYT,img_93.jpg,36.66949462890625,24.0,5,168,0,0.9589919507933853,0.13664976660989625,129.44140625,129.0,128,142,121,0.888815532138745,1.2875621605389558,132.8489990234375,132.0,130,148,104,0.09442183754832328,2.2118382764218962
US,NYT,img_87.jpg,132.97589111328125,142.0,201,255,0,-0.529476123186911,-0.817314328569422,126.45892333984375,127.0,128,155,105,0.21170519014767902,1.3666582342305391,125.22442626953125,120.0,111,197,69,0.830016289691867,0.355303210699109
US,NYT,img_83.jpg,85.2420654296875,79.0,7,250,0,0.4273295671654008,-0.7159870363043437,131.2318115234375,129.0,128,186,117,3.7050371985539945,14.13367801057479,132.55023193359375,132.0,131,152,113,0.3349461219668774,-0.27458239906218207
US,NYT,img_97.jpg,88.599365234375,94.0,97,235,0,-0.007703842018645372,-0.2017663617079677,128.5006103515625,128.0,128,158,118,2.256312468628318,11.947217691259134,131.96917724609375,131.0,131,154,113,1.415999848950561,2.206744643800195
US,NYT,img_68.jpg,89.17327880859375,81.0,2,232,0,0.2845265362506806,-1.3546077086983752,132.60968017578125,130.0,128,188,117,2.7345205256023974,11.169809403466996,129.47760009765625,128.0,126,199,101,1.7775652453022093,11.503124688091741
US,NYT,img_40.jpg,62.892333984375,61.0,7,223,0,0.34091462379010234,-0.5789367670753394,128.1995849609375,128.0,128,150,120,2.363998475986332,8.366641081737013,129.55194091796875,129.0,130,151,120,1.0787307164929474,3.5840445902684666
US,NYT,img_54.jpg,76.2581787109375,69.0,7,221,0,0.2968692679680069,-1.1605137201502922,131.17083740234375,130.0,128,170,111,1.2056554375259625,2.932570690101099,130.1334228515625,129.0,126,179,75,-0.42591713408846327,0.8793313923806481
US,NYT,img_55.jpg,112.6640625,124.0,195,217,0,-0.1896277817769588,-1.1838289147328371,132.4364013671875,132.0,128,160,122,1.3003758600018045,2.7929906480534212,136.12744140625,136.0,127,157,116,0.05901841643111303,-1.2762870333418297
US,NYT,img_41.jpg,53.55267333984375,43.0,2,208,0,0.7702772604876899,-0.08972208299169626,132.9208984375,132.0,128,171,121,1.4366341406680723,5.410887893656906,134.4129638671875,134.0,130,181,93,0.26894523358694783,1.4445271403756061
US,NYT,img_69.jpg,98.20611572265625,80.0,54,255,0,0.793002789666293,-0.1200297371942729,129.09698486328125,129.0,128,185,118,9.427375508700635,144.38298189645266,132.27752685546875,131.0,128,173,118,1.6063452258631057,5.130021546986864
US,NYT,img_96.jpg,62.5478515625,48.0,33,196,0,0.9657594112664313,-0.15779227937087015,128.79425048828125,129.0,128,138,121,0.06894765887547334,0.46622947552847993,130.314208984375,131.0,131,142,117,-0.5775074920720356,0.08360561509355069
US,NYT,img_82.jpg,67.2406005859375,63.0,2,240,0,0.5391220201151032,-0.3325607107893176,129.0870361328125,128.0,128,169,113,2.8731895869294104,16.341847358717285,127.33251953125,128.0,129,177,85,0.05443232640203999,9.479880619386298
US,NYT,img_94.jpg,96.64776611328125,89.5,5,253,0,0.2600223813035886,-1.2083771953913378,129.6336669921875,129.0,128,165,118,2.8315609663591648,19.48779699943855,137.29437255859375,135.0,130,175,117,1.0522376857817546,0.6041677590628094
US,NYT,img_80.jpg,58.3043212890625,49.0,2,154,0,0.4022878504391192,-1.027430605894089,130.12115478515625,130.0,128,148,113,0.7507957915976519,4.479122523377427,131.8099365234375,131.0,128,156,113,0.4158419950051005,0.5735473113502492
US,NYT,img_57.jpg,114.3455810546875,103.0,95,244,0,0.631797261972156,-0.021786302936250834,124.7391357421875,126.0,128,143,109,-1.0868238059502013,0.9936346047758713,134.5428466796875,135.0,135,157,111,-0.2666271396246883,-0.4274963304148467
US,NYT,img_43.jpg,90.86444091796875,66.0,7,254,0,0.6734116167264532,-1.0132402361883304,126.50311279296875,127.0,128,133,113,-1.0807139888715744,2.314173279459796,125.20806884765625,126.0,128,145,112,0.14553150199465234,2.8974748148467064
US,NYT,img_42.jpg,62.34271240234375,55.0,27,245,1,0.8851540271657375,0.7181163083862083,132.469970703125,129.0,128,199,113,2.762817289923039,8.156999914050166,122.98956298828125,125.0,125,184,30,-1.6650989245517047,7.4825931913720325
US,NYT,img_56.jpg,86.0439453125,75.0,27,252,5,0.9884331888948799,0.5610644062018397,127.2169189453125,127.0,128,142,118,0.5100691360083635,2.279970000200618,126.16650390625,125.0,125,157,98,0.6952416240193354,0.6860776974478742
US,NYT,img_81.jpg,71.11309814453125,61.0,5,248,0,0.8076914447979814,-0.009460676446191751,130.394775390625,130.0,130,171,106,0.2078651343315546,2.2922055620029846,125.742431640625,126.0,126,181,75,0.4873530540137709,1.321975148404288
US,NYT,img_95.jpg,96.31231689453125,107.0,1,212,0,-0.17273375554535272,-1.296498929395621,129.612548828125,128.0,128,145,117,0.8235159734506937,1.2542859370984498,132.57086181640625,129.0,127,175,104,1.2093394956618315,1.548029722921596
US,NYT,img_31.jpg,121.4302978515625,129.0,124,223,0,-0.771909239644765,0.1617297944222118,128.0494384765625,128.0,128,137,116,-1.227666489481976,11.024653634478613,127.5091552734375,128.0,128,146,80,-3.9066123362493337,16.964538776812578
US,NYT,img_25.jpg,115.75787353515625,113.0,181,202,0,-0.2608011509292852,-0.9660452311158099,127.92156982421875,128.0,128,141,122,0.32287553841751293,1.9685275195050913,119.86065673828125,120.0,121,136,108,0.03707144114981726,-0.2965566339121777
US,NYT,img_19.jpg,61.64984130859375,50.0,0,254,0,1.0375252160108708,0.2299139321404735,136.75335693359375,131.0,128,185,113,1.1178258020436918,0.21292092482786495,118.92425537109375,126.0,128,176,69,-0.9253086131690781,0.05904611123880654
US,NYT,img_8.jpg,140.51837158203125,145.0,220,248,0,-0.4671029049696567,-0.5269129624180393,128.50482177734375,129.0,130,144,114,-0.21979525227547686,0.5811675129321374,130.19512939453125,132.0,138,168,87,-1.3667839606388121,2.9468923470304116
US,NYT,img_9.jpg,24.61474609375,2.0,0,250,0,2.4653800542334623,4.76048017837099,131.1177978515625,128.0,128,171,124,2.4842242439446736,5.351623370759556,128.1781005859375,127.0,128,161,87,1.1770072230903517,3.3123594639724168
US,NYT,img_18.jpg,109.15069580078125,106.0,188,245,0,0.03558098587236537,-1.3131453953573309,129.3197021484375,129.0,128,148,119,0.7385222282086837,1.669216900175071,123.9268798828125,123.0,118,148,106,0.33407387823779316,-0.894011552232354
US,NYT,img_24.jpg,52.63592529296875,45.0,27,254,0,1.41711721581606,2.924428764082424,127.442138671875,128.0,128,141,114,-0.48663762688235174,-0.328619438160179,135.07061767578125,135.0,130,161,115,0.47507099175691064,0.7481466687645613
US,NYT,img_30.jpg,73.903076171875,69.0,27,240,0,0.4650965166868697,-0.5187143228646214,130.46539306640625,130.0,128,147,117,1.1476913529455706,1.4195881295859571,128.70550537109375,129.0,131,173,80,-0.404569609933026,2.9281942368924776
US,NYT,img_26.jpg,74.00628662109375,45.0,9,252,0,0.7691272784314511,-0.8872548464774028,128.35235595703125,128.0,128,142,116,0.7609493356114678,7.652307452381743,129.246826171875,129.0,130,184,120,4.0310274957755725,29.44371542661674
US,NYT,img_32.jpg,95.0496826171875,90.0,2,243,0,0.229934419081583,-1.3419200881908426,133.81671142578125,131.0,128,169,112,0.8290040571233033,0.12413540659954636,123.5401611328125,124.0,130,212,74,1.1180799171331353,3.0594535764203385
US,NYT,img_33.jpg,171.96148681640625,183.0,173,255,0,-1.7240012690252557,2.891037430948362,127.41265869140625,127.0,127,151,109,2.091402145911635,13.889824841693066,125.16754150390625,124.0,124,199,76,1.8358428321940445,12.227855927000014
US,NYT,img_27.jpg,58.886962890625,47.0,7,248,0,0.958264941170812,0.37051328679368734,126.78887939453125,128.0,128,142,110,-0.8830227215323039,1.7366243428618322,126.4158935546875,127.0,126,148,102,-0.37725986560360497,1.4147291509801407
US,NYT,img_23.jpg,104.21124267578125,107.0,27,254,0,0.07145588488016558,-1.4120755531493308,130.35296630859375,129.0,128,157,122,1.8987114399646838,3.922018060819222,132.3958740234375,131.0,131,161,98,-0.05320690745458719,1.1916462613784038
US,NYT,img_37.jpg,91.04290771484375,82.0,54,255,0,0.8913885630347084,0.4699536194791718,128.178466796875,127.0,126,185,118,2.508124186105477,10.49877040652343,131.57000732421875,133.0,136,154,106,-0.779560850672028,0.3207367604256981
US,NYT,img_36.jpg,115.8990478515625,138.0,1,248,0,-0.29478005856583306,-1.5514377215949553,129.7354736328125,131.0,128,169,91,-0.542748344968386,3.6473402688965733,132.520751953125,135.0,138,211,61,0.5142274157756292,5.067152435857244
US,NYT,img_22.jpg,103.005859375,101.0,82,252,0,0.07784175215114096,-0.7887388962494564,129.07635498046875,129.0,129,141,118,0.021174972393916497,2.283639436292244,131.108154296875,131.0,131,154,113,0.7437679794619815,2.6062160102660794
US,NYT,img_34.jpg,69.56036376953125,47.0,12,253,0,0.8078844997967612,-0.6179185945618761,129.301025390625,129.0,128,170,111,1.7807978918676508,6.450498752016529,125.9520263671875,126.0,126,180,89,0.24688542909153682,2.628888396215012
US,NYT,img_20.jpg,87.85626220703125,75.0,138,255,0,0.351495369801283,-0.42419795714884945,167.33319091796875,171.0,205,207,126,0.09765296690700541,-1.5036265867721879,132.8477783203125,137.0,192,195,43,-0.40583892445468345,-1.0601449650086376
US,NYT,img_21.jpg,68.71270751953125,64.0,54,232,0,0.7791133331117014,0.6442965355260237,133.91552734375,130.0,128,192,110,2.3865603715766066,5.274676563482753,135.861572265625,134.0,133,172,114,0.5390997533258403,0.1780652507908269
US,NYT,img_35.jpg,100.3536376953125,96.0,54,250,0,0.2640301883098815,-0.7361225020511406,130.895751953125,130.0,130,193,115,5.598366358935888,39.25205192143773,136.72314453125,136.0,136,193,85,0.679156515450107,5.957733843220563
China,China_Daily,img_10.jpg,142.83441162109375,154.5,226,255,1,-0.3051826372682651,-1.3211645367016025,129.46337890625,129.0,127,197,118,5.738211767814318,59.68432472087688,122.6126708984375,123.0,122,145,93,-0.8203659402250798,3.2881468770597904
China,China_Daily,img_38.jpg,51.02471923828125,17.0,1,237,0,1.0070895606143695,-0.39319600015056455,132.98699951171875,130.0,128,170,122,2.265682539073528,6.2562088210118585,129.363037109375,128.0,128,177,98,0.5321962099352509,1.0978399777521641
China,China_Daily,img_1.jpg,188.92877197265625,198.0,203,240,14,-2.408595433881275,6.223009002450512,128.727783203125,129.0,129,153,124,5.585445855579594,84.3313770754898,121.6494140625,118.0,118,139,110,0.9893427924167256,-0.5839799710611375
China,China_Daily,img_0.jpg,112.85443115234375,122.0,180,224,0,-0.23813618981150553,-1.3193695249528146,127.947265625,128.0,128,139,123,0.9637912350786595,5.746220887429779,127.6796875,128.0,129,141,120,0.2910422776236787,-0.1999474494635427
China,China_Daily,img_39.jpg,132.08270263671875,147.0,147,250,0,-0.8109533984748297,-0.2594695725493983,133.70654296875,132.0,125,164,119,1.252863555849451,1.351397981088061,135.38189697265625,132.0,122,171,94,-0.16680089095259798,-1.0789352653665023
China,China_Daily,img_11.jpg,134.242431640625,139.5,254,255,0,-0.044558645976737636,-1.5398973236721902,129.82855224609375,130.0,128,173,111,1.4624078130092781,13.771731962760775,129.185302734375,128.0,127,188,74,1.4301762358898953,17.118266410401493
China,China_Daily,img_13.jpg,126.49462890625,129.0,193,254,0,-0.13833553616660543,-1.371824262421687,128.2012939453125,128.0,128,153,118,0.6281868067816035,8.55377175641405,126.02020263671875,124.0,122,164,102,0.12069993224388516,-1.0098679549436222
China,China_Daily,img_2.jpg,126.37396240234375,128.0,45,254,3,0.1628937227610205,-1.034923678994936,143.49652099609375,146.0,148,173,121,-0.400614101080281,-0.993290511989589,127.72869873046875,137.0,147,175,72,-1.2066819518690577,0.21138572478019135
China,China_Daily,img_3.jpg,168.4627685546875,191.0,238,255,0,-0.948585924745436,-0.27374266042628514,130.45843505859375,129.0,129,192,109,4.400235440051849,23.995052303511596,127.50634765625,126.0,125,195,96,2.548299175935699,12.531134947791127
China,China_Daily,img_12.jpg,103.91461181640625,100.0,102,254,1,0.4622291712002721,0.8531086889199013,166.150146484375,177.0,179,200,115,-0.540338604266834,-1.1074629198658115,89.31182861328125,63.0,39,205,27,0.4302607960318328,-1.430136907116894
China,China_Daily,img_16.jpg,134.63238525390625,135.0,215,239,24,-0.007881407168171099,-1.3743581771531006,129.79144287109375,129.0,128,166,112,2.192532049057918,9.75309210037647,129.390380859375,130.0,126,164,93,-1.1415898722957054,3.687989741584536
China,China_Daily,img_7.jpg,90.218017578125,81.0,6,210,0,0.2872680252944927,-1.3702120234184125,129.569091796875,129.0,128,146,119,1.2063619335018674,2.467266069337615,129.3778076171875,129.0,127,137,115,-0.20797618400589835,1.1272390073538325
China,China_Daily,img_6.jpg,135.65106201171875,132.0,255,255,0,0.09130298617521117,-1.0585627044519867,130.06182861328125,130.0,128,155,113,0.778885811228507,4.884927174293957,133.501220703125,134.0,128,149,92,-1.3830587077534666,9.149114567935902
China,China_Daily,img_17.jpg,71.36822509765625,70.0,1,254,0,0.7412414765891944,0.23256666179722485,135.82244873046875,132.0,130,169,120,1.2373649617407934,0.8066816826769716,125.81463623046875,131.0,130,170,51,-0.9709767488343447,0.34697799146492514
China,China_Daily,img_29.jpg,119.9302978515625,115.0,77,254,0,0.24794304657852992,-0.5906560531444534,128.1689453125,127.0,128,160,115,1.3511635810713891,2.2052632915733454,124.23504638671875,120.0,118,192,69,1.2776109053991416,3.395929635901708
China,China_Daily,img_15.jpg,129.21331787109375,117.0,63,255,15,0.5650059788728444,-0.7287733906250367,130.30377197265625,131.0,131,151,98,-2.763514059895708,11.943981633197346,131.25848388671875,131.0,133,161,98,-0.7140726151979375,2.7388986609591104
China,China_Daily,img_4.jpg,53.93621826171875,43.0,36,243,0,2.224475493093453,5.627858272559536,136.55523681640625,138.0,140,149,124,-0.39601082447518654,-1.0016526914810748,143.67108154296875,148.0,155,177,105,-0.6354104529621499,-0.6166897084618346
China,China_Daily,img_5.jpg,132.38525390625,133.0,228,255,0,-0.12547619905645824,-1.4173939763743368,133.6728515625,133.0,132,185,111,1.117560515618971,3.718880045035524,134.182861328125,134.0,126,178,73,-0.005963462826334206,0.9931538104561635
China,China_Daily,img_28.jpg,161.6429443359375,178.0,237,255,0,-0.6427322563368564,-0.6231237312945073,131.66961669921875,129.0,128,177,109,2.6515609036375047,8.827435496702517,133.569091796875,128.0,127,213,49,0.29840494439223736,3.6635042798338686
China,China_Daily,img_98.jpg,142.12371826171875,149.0,253,255,2,-0.21180538600040863,-0.7703956896312762,127.41064453125,127.0,128,172,113,3.2937888754935654,20.27166753277691,127.82122802734375,128.0,128,155,96,-0.4975575117568593,1.644733227693381
China,China_Daily,img_73.jpg,106.9537353515625,93.0,69,255,8,0.8820254730560284,-0.07876584219627691,147.128662109375,144.0,127,189,119,0.45023240409202453,-1.2111319480278695,136.96533203125,133.0,129,187,86,-0.1762336136264639,-0.5852809635972611
China,China_Daily,img_67.jpg,103.19842529296875,90.0,9,247,0,0.2301502428498836,-1.424211849889937,132.84320068359375,131.0,128,186,110,2.0402031525071105,9.195722598522352,133.364990234375,131.0,130,176,75,-0.5138037802405591,4.431916852328712
China,China_Daily,img_66.jpg,84.91961669921875,86.0,103,255,0,0.7003523223759878,2.0088824285632185,127.12786865234375,127.0,127,176,112,2.7707576721611584,34.203483303168056,126.51788330078125,127.0,131,174,112,0.6880440824531548,2.064417182720603
China,China_Daily,img_72.jpg,109.83355712890625,119.0,141,231,0,-0.1558326091037344,-1.2403870270483823,129.170166015625,128.0,130,159,107,0.6629012163445246,0.19621031089166596,120.51531982421875,125.0,125,182,67,0.16377057167317768,-0.12863554825011736
China,China_Daily,img_99.jpg,187.8179931640625,204.0,160,255,0,-1.2063906942147202,0.7619697713277871,142.91937255859375,133.0,128,200,119,1.280048141782624,0.2762491020548521,145.17364501953125,141.0,134,194,46,-0.9559656696667554,2.7879962300504406
China,China_Daily,img_64.jpg,134.326416015625,130.0,243,253,0,-0.1265567341922377,-1.2388209913699297,137.2344970703125,136.0,130,194,107,2.583409358636409,10.870673825004804,147.18475341796875,147.0,157,202,104,0.07979834718995475,-0.1747328393110319
China,China_Daily,img_70.jpg,139.52642822265625,130.0,246,255,2,0.1933533533472276,-1.3758526921432064,131.19805908203125,129.0,128,178,101,2.9104244466226126,9.972758932671884,133.77001953125,131.0,129,175,98,1.52850377237015,3.615662652598515
China,China_Daily,img_58.jpg,126.12322998046875,135.0,1,255,0,-0.24352615803221428,-0.9709760415515976,126.579833984375,126.0,126,172,86,-0.41171034275387536,10.675571078681486,126.68072509765625,128.0,130,189,60,-0.6620830201035222,6.746362605373934
China,China_Daily,img_59.jpg,103.175048828125,130.0,152,253,0,-0.3953508382498684,-1.403689868002811,128.405029296875,126.0,126,153,113,1.593304649701556,2.021081720142104,131.39007568359375,128.0,128,195,73,0.5845849955742856,1.2832591581392183
China,China_Daily,img_71.jpg,98.13458251953125,70.0,255,255,1,0.7559070676800435,-0.7708308777323927,129.099365234375,128.0,128,149,120,1.6116877156849234,3.930692769782988,126.61724853515625,126.0,126,166,109,1.3959276168743777,5.282998837076887
China,China_Daily,img_65.jpg,57.71307373046875,33.0,27,255,0,1.7623888215094559,1.6528589860444,138.85992431640625,140.0,128,161,118,-0.09433345527240974,-1.1508783862560061,107.957763671875,103.0,126,176,70,0.4718391696926349,-0.5587771797389873
China,China_Daily,img_49.jpg,105.8560791015625,110.0,7,255,0,0.03618693427530378,-0.9947513196535369,150.33709716796875,138.0,134,200,87,0.6482108027399422,-0.25171421914489267,132.93768310546875,124.0,118,185,67,-0.04781012791233031,-0.5568644959998479
China,China_Daily,img_61.jpg,135.859130859375,144.0,27,255,2,-0.2399057868681971,-1.1823081743843646,129.70867919921875,128.0,128,193,91,2.699266034438209,11.506925052400701,131.35772705078125,130.0,134,165,102,1.0481462861161002,3.596246355291073
China,China_Daily,img_75.jpg,62.5433349609375,56.0,12,254,1,1.0042457797143678,0.7974494305734603,123.475341796875,125.0,128,152,101,-0.14078018483729965,0.7555416999727806,133.78448486328125,133.0,130,172,97,0.3710452761245993,2.9429085606301886
China,China_Daily,img_74.jpg,89.86004638671875,74.0,2,253,0,0.5880563624296068,-0.9174854294343531,130.553955078125,130.0,130,167,120,3.205699016190652,13.76537412566206,128.5224609375,127.0,125,189,106,3.001680897208273,15.822641629066922
China,China_Daily,img_60.jpg,83.339599609375,58.0,17,255,0,0.8218752986124113,-0.6231336043121787,132.6571044921875,130.0,130,191,117,3.232833516721325,10.499758373602665,134.412109375,134.0,126,184,81,-0.11511516143028439,4.474737070815789
China,China_Daily,img_48.jpg,104.3089599609375,88.5,72,255,0,0.863616784379906,-0.05820327577683315,129.81866455078125,129.0,127,144,121,0.6976404635452158,0.1450537138010497,109.36541748046875,105.0,93,142,86,0.2424760684928036,-1.5818866647024068
China,China_Daily,img_89.jpg,149.398681640625,168.0,221,255,1,-0.7152258256209287,-0.8962503536547834,144.74957275390625,133.0,132,200,122,1.5316078723185402,0.7056445736703729,131.94598388671875,134.0,134,186,59,-0.322704766336628,1.0384042423888395
China,China_Daily,img_76.jpg,79.3724365234375,79.0,86,205,0,0.7820309714789098,0.6499601331823772,126.19842529296875,123.0,120,171,107,1.9000881084692234,3.2086149672074162,125.75872802734375,129.0,128,195,53,-1.3670851413106195,3.569412733976524
China,China_Daily,img_62.jpg,127.55694580078125,137.0,197,255,3,-0.09799886284969851,-1.2050193010266617,132.1446533203125,129.0,128,188,116,1.540300777371842,3.3564164319594374,130.37579345703125,127.0,122,196,65,0.306825076744946,1.4723574725659674
China,China_Daily,img_63.jpg,168.0906982421875,185.0,223,255,0,-1.2874713025196456,0.7341998201832594,128.28076171875,127.0,128,168,119,2.646830279711938,7.621464612252204,125.04168701171875,124.0,130,177,97,1.1931135543374665,1.797886296274343
